Particle 1 Position,Particle 2 Position,Eigenvector Squared
1.919191919191919143e-13,4.040404040404040202e-14,4.438026380081837043e-10
1.919191919191919143e-13,5.050505050505050410e-14,5.576242626022357991e-10
1.919191919191919143e-13,6.060606060606059987e-14,6.456972592143040966e-10
1.919191919191919143e-13,7.070707070707070195e-14,6.986627277435443533e-10
1.919191919191919143e-13,8.080808080808080403e-14,7.120463871436019158e-10
1.919191919191919143e-13,9.090909090909090611e-14,6.863781747710938945e-10
1.919191919191919143e-13,1.010101010101010082e-13,6.266534070944761860e-10
1.919191919191919143e-13,1.111111111111111103e-13,5.412747889176200754e-10
1.919191919191919143e-13,1.212121212121211997e-13,4.406652390007972858e-10
1.919191919191919143e-13,1.313131313131313018e-13,3.357630720843112129e-10
1.919191919191919143e-13,1.414141414141414039e-13,2.366039615811394048e-10
1.919191919191919143e-13,1.515151515151515060e-13,1.511618248625111162e-10
1.919191919191919143e-13,1.616161616161616081e-13,8.456891208472361610e-11
1.919191919191919143e-13,1.717171717171717101e-13,3.876962818709060338e-11
1.919191919191919143e-13,1.818181818181818122e-13,1.258339825599998737e-11
1.919191919191919143e-13,1.919191919191919143e-13,2.035852798072864310e-12
1.919191919191919143e-13,2.020202020202020164e-13,1.801009850135610739e-11
1.919191919191919143e-13,2.121212121212121185e-13,7.961926756787568734e-11
1.919191919191919143e-13,2.222222222222222206e-13,2.501579982050196485e-10
1.919191919191919143e-13,2.323232323232323226e-13,6.474686819768450849e-10
1.919191919191919143e-13,2.424242424242423995e-13,1.477538084391639986e-09
1.919191919191919143e-13,2.525252525252525268e-13,3.083123254282749336e-09
1.919191919191919143e-13,2.626262626262626036e-13,6.012236134654698996e-09
1.919191919191919143e-13,2.727272727272727310e-13,1.111222010809980503e-08
1.919191919191919143e-13,2.828282828282828078e-13,1.965606624176154867e-08
1.919191919191919143e-13,2.929292929292929351e-13,3.350847428325216215e-08
1.919191919191919143e-13,3.030303030303030120e-13,5.533988340662701086e-08
1.919191919191919143e-13,3.131313131313131393e-13,8.889718626604022903e-08
1.919191919191919143e-13,3.232323232323232161e-13,1.393399890468435843e-07
1.919191919191919143e-13,3.333333333333332930e-13,2.136509705257787172e-07
1.919191919191919143e-13,3.434343434343434203e-13,3.211279982640779876e-07
1.919191919191919143e-13,3.535353535353534971e-13,4.739640527430276493e-07
1.919191919191919143e-13,3.636363636363636245e-13,6.879185702760654373e-07
1.919191919191919143e-13,3.737373737373737013e-13,9.830804390355049114e-07
1.919191919191919143e-13,3.838383838383838286e-13,1.384718492749898819e-06
1.919191919191919143e-13,3.939393939393939055e-13,1.924209905439630398e-06
1.919191919191919143e-13,4.040404040404040328e-13,2.640030410573369005e-06
1.919191919191919143e-13,4.141414141414141096e-13,3.578782824192519043e-06
1.919191919191919143e-13,4.242424242424242370e-13,4.796232091601631802e-06
1.919191919191919143e-13,4.343434343434343138e-13,6.358306230668519602e-06
1.919191919191919143e-13,4.444444444444444411e-13,8.342013427539337670e-06
1.919191919191919143e-13,4.545454545454545180e-13,1.083621655789043273e-05
1.919191919191919143e-13,4.646464646464646453e-13,1.394219804832066953e-05
1.919191919191919143e-13,4.747474747474747726e-13,1.777394082474175274e-05
1.919191919191919143e-13,4.848484848484847990e-13,2.245804574469637192e-05
1.919191919191919143e-13,4.949494949494949263e-13,2.813320304458502097e-05
1.919191919191919143e-13,5.050505050505050536e-13,3.494913562775903750e-05
1.919191919191919143e-13,5.151515151515150800e-13,4.306493612773869430e-05
1.919191919191919143e-13,5.252525252525252073e-13,5.264672819100706314e-05
1.919191919191919143e-13,5.353535353535353346e-13,6.386459581639480812e-05
1.919191919191919143e-13,5.454545454545454619e-13,7.688874318899031532e-05
1.919191919191919143e-13,5.555555555555554883e-13,9.188487138243974547e-05
1.919191919191919143e-13,5.656565656565656156e-13,1.090087874566196427e-04
1.919191919191919143e-13,5.757575757575757429e-13,1.284002954507858837e-04
1.919191919191919143e-13,5.858585858585858703e-13,1.501764568568961656e-04
1.919191919191919143e-13,5.959595959595958966e-13,1.744243493209083902e-04
1.919191919191919143e-13,6.060606060606060239e-13,2.011934951971939157e-04
1.919191919191919143e-13,6.161616161616161513e-13,2.304881744972613056e-04
1.919191919191919143e-13,6.262626262626262786e-13,2.622598777713869723e-04
1.919191919191919143e-13,6.363636363636363049e-13,2.964001913582679846e-04
1.919191919191919143e-13,6.464646464646464323e-13,3.327344379008874832e-04
1.919191919191919143e-13,6.565656565656565596e-13,3.710164166645897122e-04
1.919191919191919143e-13,6.666666666666665859e-13,4.109245986702311846e-04
1.919191919191919143e-13,6.767676767676767133e-13,4.520601288108449167e-04
1.919191919191919143e-13,6.868686868686868406e-13,4.939469691080981221e-04
1.919191919191919143e-13,6.969696969696969679e-13,5.360344826839623638e-04
1.919191919191919143e-13,7.070707070707069943e-13,5.777027060522825367e-04
1.919191919191919143e-13,7.171717171717171216e-13,6.182704878555946547e-04
1.919191919191919143e-13,7.272727272727272489e-13,6.570065858635315342e-04
1.919191919191919143e-13,7.373737373737373762e-13,6.931437124673195307e-04
1.919191919191919143e-13,7.474747474747474026e-13,7.258954045204555998e-04
1.919191919191919143e-13,7.575757575757575299e-13,7.544754695678505341e-04
1.919191919191919143e-13,7.676767676767676572e-13,7.781196315212002106e-04
1.919191919191919143e-13,7.777777777777777846e-13,7.961088696803598607e-04
1.919191919191919143e-13,7.878787878787878109e-13,8.077938212954618785e-04
1.919191919191919143e-13,7.979797979797979382e-13,8.126195056504292901e-04
1.919191919191919143e-13,8.080808080808080656e-13,8.101495331415960004e-04
1.919191919191919143e-13,8.181818181818180919e-13,8.000888921409240843e-04
1.919191919191919143e-13,8.282828282828282193e-13,7.823043652767698196e-04
1.919191919191919143e-13,8.383838383838383466e-13,7.568416201215890206e-04
1.919191919191919143e-13,8.484848484848484739e-13,7.239380510830177324e-04
1.919191919191919143e-13,8.585858585858585003e-13,6.840305221559517994e-04
1.919191919191919143e-13,8.686868686868686276e-13,6.377572751015992423e-04
1.919191919191919143e-13,8.787878787878787549e-13,5.859534237560975458e-04
1.919191919191919143e-13,8.888888888888888822e-13,5.296396497559351883e-04
1.919191919191919143e-13,8.989898989898989086e-13,4.700039431986437872e-04
1.919191919191919143e-13,9.090909090909090359e-13,4.083764868508481640e-04
1.919191919191919143e-13,9.191919191919191632e-13,3.461980558273438681e-04
1.919191919191919143e-13,9.292929292929292906e-13,2.849825859453837150e-04
1.919191919191919143e-13,9.393939393939394179e-13,2.262748416748882555e-04
1.919191919191919143e-13,9.494949494949495452e-13,1.716043763917977265e-04
1.919191919191919143e-13,9.595959595959594706e-13,1.224372108000785987e-04
1.919191919191919143e-13,9.696969696969695979e-13,8.012684746968395889e-05
1.919191919191919143e-13,9.797979797979797252e-13,4.586637885290169802e-05
1.919191919191919143e-13,9.898989898989898526e-13,2.064352277874488336e-05
1.919191919191919143e-13,9.999999999999999799e-13,5.200425252839582362e-06
2.020202020202020164e-13,0.000000000000000000e+00,3.945048401790465881e-11
2.020202020202020164e-13,1.010101010101010050e-14,1.521629771375029576e-10
2.020202020202020164e-13,2.020202020202020101e-14,3.226261965377494470e-10
2.020202020202020164e-13,3.030303030303029993e-14,5.284306856776826633e-10
2.020202020202020164e-13,4.040404040404040202e-14,7.438088484139703913e-10
2.020202020202020164e-13,5.050505050505050410e-14,9.432212827268270390e-10
2.020202020202020164e-13,6.060606060606059987e-14,1.104533529574461606e-09
2.020202020202020164e-13,7.070707070707070195e-14,1.211435627628007976e-09
2.020202020202020164e-13,8.080808080808080403e-14,1.254891717814646524e-09
2.020202020202020164e-13,9.090909090909090611e-14,1.233549778987466614e-09
2.020202020202020164e-13,1.010101010101010082e-13,1.153175237405496139e-09
2.020202020202020164e-13,1.111111111111111103e-13,1.025282590189794480e-09
2.020202020202020164e-13,1.212121212121211997e-13,8.652164390177023419e-10
2.020202020202020164e-13,1.313131313131313018e-13,6.899723330228593616e-10
2.020202020202020164e-13,1.414141414141414039e-13,5.160482241385447910e-10
2.020202020202020164e-13,1.515151515151515060e-13,3.575830325797010592e-10
2.020202020202020164e-13,1.616161616161616081e-13,2.249769170891987165e-10
2.020202020202020164e-13,1.717171717171717101e-13,1.241071428125728773e-10
2.020202020202020164e-13,1.818181818181818122e-13,5.616174723897108649e-11
2.020202020202020164e-13,1.919191919191919143e-13,1.801009960927891825e-11
2.020202020202020164e-13,2.020202020202020164e-13,2.881305839659162319e-12
2.020202020202020164e-13,2.121212121212121185e-13,2.525009001868464678e-11
2.020202020202020164e-13,2.222222222222222206e-13,1.106342064951044529e-10
2.020202020202020164e-13,2.323232323232323226e-13,3.446720020511107302e-10
2.020202020202020164e-13,2.424242424242423995e-13,8.849287328495376301e-10
2.020202020202020164e-13,2.525252525252525268e-13,2.003938085955067759e-09
2.020202020202020164e-13,2.626262626262626036e-13,4.150812530083787978e-09
2.020202020202020164e-13,2.727272727272727310e-13,8.037111760379916769e-09
2.020202020202020164e-13,2.828282828282828078e-13,1.475361250480584973e-08
2.020202020202020164e-13,2.929292929292929351e-13,2.592555122252936832e-08
2.020202020202020164e-13,3.030303030303030120e-13,4.391472662909856160e-08
2.020202020202020164e-13,3.131313131313131393e-13,7.207745358154753595e-08
2.020202020202020164e-13,3.232323232323232161e-13,1.150876427052770631e-07
2.020202020202020164e-13,3.333333333333332930e-13,1.793341177887377945e-07
2.020202020202020164e-13,3.434343434343434203e-13,2.734005433345412318e-07
2.020202020202020164e-13,3.535353535353534971e-13,4.086348829041198988e-07
2.020202020202020164e-13,3.636363636363636245e-13,5.998130154221677330e-07
2.020202020202020164e-13,3.737373737373737013e-13,8.658978864414602305e-07
2.020202020202020164e-13,3.838383838383838286e-13,1.230891275367305195e-06
2.020202020202020164e-13,3.939393939393939055e-13,1.724769866440259717e-06
2.020202020202020164e-13,4.040404040404040328e-13,2.384490820083549579e-06
2.020202020202020164e-13,4.141414141414141096e-13,3.255044514202757320e-06
2.020202020202020164e-13,4.242424242424242370e-13,4.390523698795588326e-06
2.020202020202020164e-13,4.343434343434343138e-13,5.855169202488202001e-06
2.020202020202020164e-13,4.444444444444444411e-13,7.724342857600479260e-06
2.020202020202020164e-13,4.545454545454545180e-13,1.008536887550624522e-05
2.020202020202020164e-13,4.646464646464646453e-13,1.303817600167273689e-05
2.020202020202020164e-13,4.747474747474747726e-13,1.669566498759880171e-05
2.020202020202020164e-13,4.848484848484847990e-13,2.118371988045140614e-05
2.020202020202020164e-13,4.949494949494949263e-13,2.664077804198778634e-05
2.020202020202020164e-13,5.050505050505050536e-13,3.321687337519130923e-05
2.020202020202020164e-13,5.151515151515150800e-13,4.107207065044654159e-05
2.020202020202020164e-13,5.252525252525252073e-13,5.037421671473285193e-05
2.020202020202020164e-13,5.353535353535353346e-13,6.129594726337402478e-05
2.020202020202020164e-13,5.454545454545454619e-13,7.401090612842108041e-05
2.020202020202020164e-13,5.555555555555554883e-13,8.868915786240494207e-05
2.020202020202020164e-13,5.656565656565656156e-13,1.054918036956290606e-04
2.020202020202020164e-13,5.757575757575757429e-13,1.245648453556752672e-04
2.020202020202020164e-13,5.858585858585858703e-13,1.460323800757862874e-04
2.020202020202020164e-13,5.959595959595958966e-13,1.699892523605691839e-04
2.020202020202020164e-13,6.060606060606060239e-13,1.964933323546869614e-04
2.020202020202020164e-13,6.161616161616161513e-13,2.255576352728455949e-04
2.020202020202020164e-13,6.262626262626262786e-13,2.571425392977749746e-04
2.020202020202020164e-13,6.363636363636363049e-13,2.911483983920314122e-04
2.020202020202020164e-13,6.464646464646464323e-13,3.274088791845052070e-04
2.020202020202020164e-13,6.565656565656565596e-13,3.656853749931871975e-04
2.020202020202020164e-13,6.666666666666665859e-13,4.056628626823495943e-04
2.020202020202020164e-13,6.767676767676767133e-13,4.469475671415420646e-04
2.020202020202020164e-13,6.868686868686868406e-13,4.890667817409934679e-04
2.020202020202020164e-13,6.969696969696969679e-13,5.314711596369019447e-04
2.020202020202020164e-13,7.070707070707069943e-13,5.735397393325249692e-04
2.020202020202020164e-13,7.171717171717171216e-13,6.145878982275342246e-04
2.020202020202020164e-13,7.272727272727272489e-13,6.538783406120601393e-04
2.020202020202020164e-13,7.373737373737373762e-13,6.906351231959198186e-04
2.020202020202020164e-13,7.474747474747474026e-13,7.240606042680479285e-04
2.020202020202020164e-13,7.575757575757575299e-13,7.533550753742026878e-04
2.020202020202020164e-13,7.676767676767676572e-13,7.777387013045546169e-04
2.020202020202020164e-13,7.777777777777777846e-13,7.964752603316196987e-04
2.020202020202020164e-13,7.878787878787878109e-13,8.088970478270159385e-04
2.020202020202020164e-13,7.979797979797979382e-13,8.144301888647591118e-04
2.020202020202020164e-13,8.080808080808080656e-13,8.126195056504826328e-04
2.020202020202020164e-13,8.181818181818180919e-13,8.031520099845341522e-04
2.020202020202020164e-13,8.282828282828282193e-13,7.858780454604912197e-04
2.020202020202020164e-13,8.383838383838383466e-13,7.608290939833449538e-04
2.020202020202020164e-13,8.484848484848484739e-13,7.282312906659778057e-04
2.020202020202020164e-13,8.585858585858585003e-13,6.885137630608145938e-04
2.020202020202020164e-13,8.686868686868686276e-13,6.423110261832694302e-04
2.020202020202020164e-13,8.787878787878787549e-13,5.904588231843010829e-04
2.020202020202020164e-13,8.888888888888888822e-13,5.339830000948966654e-04
2.020202020202020164e-13,8.989898989898989086e-13,4.740812369546069808e-04
2.020202020202020164e-13,9.090909090909090359e-13,4.120977199313784504e-04
2.020202020202020164e-13,9.191919191919191632e-13,3.494911208749960528e-04
2.020202020202020164e-13,9.292929292929292906e-13,2.877965415567830814e-04
2.020202020202020164e-13,9.393939393939394179e-13,2.285823677091353449e-04
2.020202020202020164e-13,9.494949494949495452e-13,1.734032500636234605e-04
2.020202020202020164e-13,9.595959595959594706e-13,1.237506726891126371e-04
2.020202020202020164e-13,9.696969696969695979e-13,8.100277007113827993e-05
2.020202020202020164e-13,9.797979797979797252e-13,4.637520142744181286e-05
2.020202020202020164e-13,9.898989898989898526e-13,2.087497310936658210e-05
2.020202020202020164e-13,9.999999999999999799e-13,5.259109117837542056e-06
2.121212121212121185e-13,0.000000000000000000e+00,6.357903736558480991e-11
2.121212121212121185e-13,1.010101010101010050e-14,2.457760743919090223e-10
2.121212121212121185e-13,2.020202020202020101e-14,5.230111310445752629e-10
2.121212121212121185e-13,3.030303030303029993e-14,8.609822397301388486e-10
2.121212121212121185e-13,4.040404040404040202e-14,1.219830129797232674e-09
2.121212121212121185e-13,5.050505050505050410e-14,1.559424169294179133e-09
2.121212121212121185e-13,6.060606060606059987e-14,1.844125297646650344e-09
2.121212121212121185e-13,7.070707070707070195e-14,2.046523951404278572e-09
2.121212121212121185e-13,8.080808080808080403e-14,2.149831051607770828e-09
2.121212121212121185e-13,9.090909090909090611e-14,2.148793724309559714e-09
2.121212121212121185e-13,1.010101010101010082e-13,2.049191886756630170e-09
2.121212121212121185e-13,1.111111111111111103e-13,1.866128148502234277e-09
2.121212121212121185e-13,1.212121212121211997e-13,1.621437876241885629e-09
2.121212121212121185e-13,1.313131313131313018e-13,1.340610991338759614e-09
2.121212121212121185e-13,1.414141414141414039e-13,1.049630493807444670e-09
2.121212121212121185e-13,1.515151515151515060e-13,7.720988276835068652e-10
